claim_id,policy_id,claim_amount_requested,claim_amount_settled,settlement_time_days,claim_status,is_fraudulent
CLM-12477,POL-12752,4066.04,0.0,78,Rejected,1
CLM-12478,POL-12754,4613.29,0.0,33,Rejected,0
CLM-12479,POL-12755,2472.63,1833.84,9,Approved,0
CLM-12480,POL-12756,3981.2,0.0,18,Rejected,0
CLM-12481,POL-12757,792.71,601.58,20,Approved,0
CLM-12482,POL-12758,3678.04,2726.93,21,Approved,0
CLM-12483,POL-12758,2064.17,1853.25,6,Approved,0
CLM-12484,POL-12759,268.95,218.41,30,Approved,0
CLM-12485,POL-12762,1364.87,0.0,7,Pending,0
CLM-12486,POL-12764,4689.38,0.0,1,Pending,0
CLM-12487,POL-12765,2315.65,0.0,33,Pending,0
CLM-12488,POL-12765,451.72,392.32,15,Approved,0
CLM-12489,POL-12766,1607.05,1025.13,10,Approved,0
CLM-12490,POL-12766,4473.05,0.0,10,Pending,0
CLM-12491,POL-12768,1843.02,0.0,11,Rejected,0
CLM-12492,POL-12768,11756.31,0.0,69,Rejected,1
CLM-12493,POL-12768,3087.47,0.0,22,Rejected,0
CLM-12494,POL-12769,11931.49,0.0,77,Rejected,1
CLM-12495,POL-12769,658.52,502.75,9,Approved,0
CLM-12496,POL-12769,3133.72,2737.03,25,Approved,0
CLM-12497,POL-12770,2921.99,2341.46,26,Approved,0
CLM-12498,POL-12773,293.97,199.18,1,Approved,0
CLM-12499,POL-12773,2176.38,0.0,28,Pending,0
CLM-12500,POL-12774,3011.0,2086.34,34,Approved,0
CLM-12501,POL-12774,2199.52,0.0,21,Pending,0
CLM-12502,POL-12775,2674.15,1853.41,41,Approved,0
CLM-12503,POL-12775,2673.26,0.0,18,Pending,0
CLM-12504,POL-12776,1998.13,1398.81,26,Approved,0
CLM-12505,POL-12776,12968.6,0.0,83,Rejected,1
CLM-12506,POL-12777,1343.06,0.0,26,Rejected,0
CLM-12507,POL-12777,2800.24,1981.29,21,Approved,0
CLM-12508,POL-12777,3591.31,3419.58,22,Approved,0
CLM-12509,POL-12778,860.52,739.17,15,Approved,0
CLM-12510,POL-12780,4573.28,4432.49,1,Approved,0
CLM-12511,POL-12781,624.51,598.69,24,Approved,0
CLM-12512,POL-12781,4073.54,3636.34,37,Approved,0
CLM-12513,POL-12782,3675.52,3385.33,1,Approved,0
CLM-12514,POL-12785,4067.44,2896.17,39,Approved,0
CLM-12515,POL-12786,4258.15,0.0,28,Rejected,0
CLM-12516,POL-12790,4407.49,3311.4,35,Approved,0
CLM-12517,POL-12791,2178.59,1824.78,43,Approved,0
CLM-12518,POL-12791,2759.77,2304.84,30,Approved,0
CLM-12519,POL-12792,2489.02,2138.49,14,Approved,0
CLM-12520,POL-12792,1435.15,936.15,35,Approved,0
CLM-12521,POL-12794,1745.4,1676.18,9,Approved,0
CLM-12522,POL-12795,1674.96,0.0,20,Pending,0
CLM-12523,POL-12797,4442.1,3423.43,30,Approved,0
CLM-12524,POL-12800,4672.88,3525.35,26,Approved,0
CLM-12525,POL-12800,4833.51,4804.75,26,Approved,0
CLM-12526,POL-12800,1607.89,1304.19,1,Approved,0
CLM-12527,POL-12802,3676.5,0.0,17,Pending,0
CLM-12528,POL-12802,3545.2,2556.82,19,Approved,0
CLM-12529,POL-12802,3460.45,0.0,19,Rejected,0
CLM-12530,POL-12803,9291.69,0.0,81,Rejected,1
CLM-12531,POL-12804,3757.36,0.0,14,Pending,0
CLM-12532,POL-12804,3378.52,2121.11,1,Approved,0
CLM-12533,POL-12804,1685.78,0.0,27,Rejected,0
CLM-12534,POL-12805,289.02,191.02,10,Approved,0
CLM-12535,POL-12806,2149.31,1571.59,41,Approved,0
CLM-12536,POL-12806,4449.66,3454.54,28,Approved,0
CLM-12537,POL-12807,766.07,619.13,44,Approved,0
CLM-12538,POL-12809,1008.34,0.0,32,Rejected,0
CLM-12539,POL-12810,4842.14,0.0,11,Rejected,0
CLM-12540,POL-12812,4065.07,0.0,34,Rejected,0
CLM-12541,POL-12813,1420.19,1369.4,27,Approved,0
CLM-12542,POL-12813,2311.48,0.0,23,Rejected,0
CLM-12543,POL-12814,1939.02,0.0,63,Rejected,1
CLM-12544,POL-12814,3069.15,2022.07,24,Approved,0
CLM-12545,POL-12815,905.35,903.84,5,Approved,0
CLM-12546,POL-12816,1758.57,1400.73,23,Approved,0
CLM-12547,POL-12817,2277.16,0.0,23,Pending,0
CLM-12548,POL-12818,2048.01,1855.07,20,Approved,0
CLM-12549,POL-12820,1290.42,0.0,17,Rejected,0
CLM-12550,POL-12821,2945.53,0.0,12,Pending,0
CLM-12551,POL-12822,4668.65,0.0,44,Pending,0
CLM-12552,POL-12823,4639.12,0.0,22,Rejected,0
CLM-12553,POL-12823,245.85,203.84,22,Approved,0
CLM-12554,POL-12824,4907.69,0.0,87,Pending,1
CLM-12555,POL-12825,3278.33,2917.75,1,Approved,0
CLM-12556,POL-12825,1712.53,1248.86,38,Approved,0
CLM-12557,POL-12825,1751.34,1744.86,37,Approved,0
CLM-12558,POL-12826,896.16,677.33,12,Approved,0
CLM-12559,POL-12828,1162.92,1114.39,1,Approved,0
CLM-12560,POL-12831,4082.08,0.0,43,Rejected,0
CLM-12561,POL-12832,2973.52,2395.17,35,Approved,0
CLM-12562,POL-12832,4489.78,3074.99,29,Approved,0
CLM-12563,POL-12833,4351.68,2702.45,1,Approved,0
CLM-12564,POL-12833,712.81,539.0,18,Approved,0
CLM-12565,POL-12835,1382.57,0.0,4,Pending,0
CLM-12566,POL-12836,1998.16,1324.23,3,Approved,0
CLM-12567,POL-12838,4801.22,0.0,19,Pending,0
CLM-12568,POL-12838,1367.89,935.2,29,Approved,0
CLM-12569,POL-12840,3815.4,3286.48,13,Approved,0
CLM-12570,POL-12841,3976.24,2702.54,16,Approved,0
CLM-12571,POL-12842,3400.89,2104.8,33,Approved,0
CLM-12572,POL-12843,415.03,411.82,29,Approved,0
CLM-12573,POL-12844,2878.52,1791.51,1,Approved,0
CLM-12574,POL-12844,4990.44,0.0,1,Rejected,0
CLM-12575,POL-12844,2483.1,0.0,3,Pending,0
CLM-12576,POL-12847,2393.37,1908.58,29,Approved,0
CLM-12577,POL-12847,352.14,306.58,10,Approved,0
CLM-12578,POL-12848,1118.14,934.67,37,Approved,0
CLM-12579,POL-12848,4034.6,2578.36,11,Approved,0
CLM-12580,POL-12850,2128.34,0.0,25,Pending,0
CLM-12581,POL-12851,4944.84,4367.33,21,Approved,0
CLM-12582,POL-12851,4411.85,4337.0,32,Approved,0
CLM-12583,POL-12851,1622.43,1246.57,17,Approved,0
CLM-12584,POL-12852,632.51,572.33,1,Approved,0
CLM-12585,POL-12852,2187.19,2021.81,7,Approved,0
CLM-12586,POL-12854,2117.94,1899.37,23,Approved,0
CLM-12587,POL-12854,4728.52,0.0,38,Rejected,0
CLM-12588,POL-12856,1916.97,1264.93,4,Approved,0
CLM-12589,POL-12856,408.69,293.63,17,Approved,0
CLM-12590,POL-12856,3880.03,0.0,84,Pending,1
CLM-12591,POL-12859,4494.76,3690.86,17,Approved,0
CLM-12592,POL-12859,1305.51,0.0,55,Pending,0
CLM-12593,POL-12860,1702.25,0.0,3,Rejected,0
CLM-12594,POL-12860,912.29,630.09,1,Approved,0
CLM-12595,POL-12860,2052.43,1293.43,25,Approved,0
CLM-12596,POL-12861,2703.66,2183.58,20,Approved,0
CLM-12597,POL-12864,3678.04,2731.06,39,Approved,0
CLM-12598,POL-12873,4884.53,0.0,71,Rejected,1
CLM-12599,POL-12873,4488.83,2813.85,28,Approved,0
CLM-12600,POL-12873,4116.01,0.0,9,Rejected,0
CLM-12601,POL-12874,3528.33,3410.24,23,Approved,0
CLM-12602,POL-12877,3834.53,0.0,24,Rejected,0
CLM-12603,POL-12878,4705.52,0.0,11,Rejected,0
CLM-12604,POL-12880,2267.1,1675.79,21,Approved,0
CLM-12605,POL-12881,2388.61,0.0,21,Pending,0
CLM-12606,POL-12882,3706.94,0.0,30,Pending,0
CLM-12607,POL-12882,6785.9,0.0,82,Rejected,1
CLM-12608,POL-12883,2360.49,1671.13,27,Approved,0
CLM-12609,POL-12884,4282.9,0.0,17,Rejected,0
CLM-12610,POL-12885,1527.79,1104.61,12,Approved,0
CLM-12611,POL-12887,235.46,182.38,43,Approved,0
CLM-12612,POL-12887,998.6,0.0,12,Rejected,0
CLM-12613,POL-12889,9541.8,0.0,61,Rejected,1
CLM-12614,POL-12890,1135.29,0.0,39,Rejected,0
CLM-12615,POL-12893,1647.2,0.0,8,Rejected,0
CLM-12616,POL-12894,4375.1,3933.71,24,Approved,0
CLM-12617,POL-12896,1245.96,872.96,1,Approved,0
CLM-12618,POL-12897,1228.24,0.0,7,Rejected,0
CLM-12619,POL-12897,502.54,0.0,34,Pending,0
CLM-12620,POL-12898,3480.24,3197.51,19,Approved,0
CLM-12621,POL-12898,926.21,0.0,3,Pending,0
CLM-12622,POL-12899,3953.09,3415.68,37,Approved,0
CLM-12623,POL-12900,3298.41,0.0,6,Pending,0
CLM-12624,POL-12901,7376.73,0.0,54,Pending,1
CLM-12625,POL-12903,212.14,142.6,5,Approved,0
CLM-12626,POL-12904,4694.87,3653.25,27,Approved,0
CLM-12627,POL-12907,4418.01,3580.84,34,Approved,0
CLM-12628,POL-12909,2866.03,2042.95,40,Approved,0
CLM-12629,POL-12910,1902.27,1822.02,12,Approved,0
CLM-12630,POL-12910,3792.02,2628.05,27,Approved,0
CLM-12631,POL-12912,3576.67,3405.84,11,Approved,0
CLM-12632,POL-12914,664.15,479.9,1,Approved,0
CLM-12633,POL-12915,2792.7,2006.4,32,Approved,0
CLM-12634,POL-12916,1125.25,0.0,19,Pending,0
CLM-12635,POL-12917,2111.51,0.0,11,Pending,0
CLM-12636,POL-12918,4108.08,3131.33,9,Approved,0
CLM-12637,POL-12918,2655.23,2407.48,17,Approved,0
CLM-12638,POL-12919,5481.9,0.0,66,Rejected,1
CLM-12639,POL-12919,4251.2,0.0,23,Rejected,0
CLM-12640,POL-12920,3858.75,0.0,15,Rejected,0
CLM-12641,POL-12920,4981.4,3661.45,1,Approved,0
CLM-12642,POL-12922,659.85,559.36,61,Approved,0
CLM-12643,POL-12923,4955.45,3109.83,18,Approved,0
CLM-12644,POL-12923,575.96,560.99,1,Approved,0
CLM-12645,POL-12924,2267.98,1879.66,29,Approved,0
CLM-12646,POL-12925,3389.95,3097.37,27,Approved,0
CLM-12647,POL-12925,4311.31,2780.5,30,Approved,0
CLM-12648,POL-12925,264.63,0.0,3,Pending,0
CLM-12649,POL-12926,6536.95,0.0,65,Rejected,1
CLM-12650,POL-12926,4975.96,0.0,26,Rejected,0
CLM-12651,POL-12928,1996.2,1330.26,18,Approved,0
CLM-12652,POL-12931,536.25,455.08,9,Approved,0
CLM-12653,POL-12931,2410.29,1866.31,22,Approved,0
CLM-12654,POL-12932,4628.27,4427.08,40,Approved,0
CLM-12655,POL-12933,4369.83,4090.06,15,Approved,0
CLM-12656,POL-12936,4517.5,0.0,8,Pending,0
CLM-12657,POL-12939,2581.92,1754.5,11,Approved,0
CLM-12658,POL-12940,3042.44,0.0,1,Rejected,0
CLM-12659,POL-12943,667.65,620.07,1,Approved,0
CLM-12660,POL-12944,247.68,213.35,34,Approved,0
CLM-12661,POL-12944,1252.8,871.79,17,Approved,0
CLM-12662,POL-12944,1473.19,1181.93,1,Approved,0
CLM-12663,POL-12945,3083.28,0.0,28,Rejected,0
CLM-12664,POL-12945,2848.52,2307.26,20,Approved,0
CLM-12665,POL-12949,4615.66,3815.21,32,Approved,0
CLM-12666,POL-12951,755.7,517.28,1,Approved,0
CLM-12667,POL-12954,2836.05,0.0,20,Pending,0
CLM-12668,POL-12954,4429.49,2733.68,21,Approved,0
CLM-12669,POL-12954,2392.75,2037.54,1,Approved,0
CLM-12670,POL-12955,1909.02,1471.88,21,Approved,0
CLM-12671,POL-12956,1414.89,0.0,19,Rejected,0
CLM-12672,POL-12957,4030.49,3288.94,31,Approved,0
CLM-12673,POL-12959,949.88,0.0,2,Pending,0
CLM-12674,POL-12959,2113.05,1970.92,30,Approved,0
CLM-12675,POL-12959,3065.78,2622.06,3,Approved,0
CLM-12676,POL-12961,1190.64,922.42,43,Approved,0
CLM-12677,POL-12963,4732.15,0.0,16,Rejected,0
CLM-12678,POL-12964,4970.64,3802.87,15,Approved,0
CLM-12679,POL-12964,2052.41,0.0,1,Pending,0
CLM-12680,POL-12964,4213.98,0.0,25,Rejected,0
CLM-12681,POL-12965,4216.32,3121.16,25,Approved,0
CLM-12682,POL-12968,1570.73,0.0,25,Rejected,0
CLM-12683,POL-12969,4290.51,0.0,1,Rejected,0
CLM-12684,POL-12970,2245.34,0.0,22,Rejected,0
CLM-12685,POL-12971,3702.55,0.0,30,Pending,0
CLM-12686,POL-12972,3484.5,2181.64,23,Approved,0
CLM-12687,POL-12975,3534.85,0.0,24,Pending,0
CLM-12688,POL-12978,473.88,355.79,5,Approved,0
CLM-12689,POL-12978,3234.56,3194.38,22,Approved,0
CLM-12690,POL-12979,4999.47,4037.19,8,Approved,0
CLM-12691,POL-12979,2991.89,0.0,25,Pending,0
CLM-12692,POL-12981,4629.3,0.0,19,Rejected,0
CLM-12693,POL-12982,902.0,0.0,10,Pending,0
CLM-12694,POL-12982,2115.73,1507.22,20,Approved,0
CLM-12695,POL-12982,4499.8,4058.72,20,Approved,0
CLM-12696,POL-12983,3999.67,0.0,8,Pending,0
CLM-12697,POL-12983,2008.03,0.0,30,Pending,0
CLM-12698,POL-12986,421.12,0.0,4,Pending,0
CLM-12699,POL-12988,395.57,284.9,4,Approved,0
CLM-12700,POL-12989,1651.0,1407.18,27,Approved,0
CLM-12701,POL-12990,1059.72,825.34,1,Approved,0
CLM-12702,POL-12990,941.57,594.15,39,Approved,0
CLM-12703,POL-12990,4048.5,2537.36,9,Approved,0
CLM-12704,POL-12991,1150.87,1020.19,26,Approved,0
CLM-12705,POL-12992,1995.5,0.0,83,Rejected,1
CLM-12706,POL-12993,4544.55,0.0,31,Pending,0
CLM-12707,POL-12993,1192.48,802.54,1,Approved,0
CLM-12708,POL-12993,4143.89,2863.09,34,Approved,0
CLM-12709,POL-12994,3635.56,0.0,5,Pending,0
CLM-12710,POL-12996,2842.3,1933.75,29,Approved,0
CLM-12711,POL-12997,2560.49,0.0,24,Rejected,0
CLM-12712,POL-12998,4723.66,0.0,31,Rejected,0
CLM-12713,POL-12998,12784.58,0.0,73,Rejected,1
CLM-12714,POL-12999,4859.73,4797.87,9,Approved,0
CLM-12715,POL-13000,4292.83,3827.72,49,Approved,0
CLM-12716,POL-13000,2344.95,2218.72,24,Approved,0
CLM-12717,POL-13001,3045.14,1876.47,37,Approved,0
CLM-12718,POL-13002,4443.57,3383.27,13,Approved,0
CLM-12719,POL-13003,3853.6,2331.16,32,Approved,0
CLM-12720,POL-13004,603.83,0.0,61,Pending,0
CLM-12721,POL-13004,2724.47,2234.86,30,Approved,0
CLM-12722,POL-13004,1801.14,0.0,1,Pending,0
CLM-12723,POL-13005,262.81,183.51,17,Approved,0
CLM-12724,POL-13005,1326.01,944.55,51,Approved,0
CLM-12725,POL-13006,3417.57,2898.23,18,Approved,0
CLM-12726,POL-13008,4616.57,4140.41,51,Approved,0
CLM-12727,POL-13011,498.23,440.81,39,Approved,0
CLM-12728,POL-13011,1450.96,1058.92,1,Approved,0
CLM-12729,POL-13012,1630.6,1554.92,33,Approved,0
CLM-12730,POL-13014,2882.58,1782.6,24,Approved,0
CLM-12731,POL-13015,3287.78,2842.37,16,Approved,0
CLM-12732,POL-13015,4329.07,3436.31,51,Approved,0
CLM-12733,POL-13016,1770.64,0.0,33,Pending,0
CLM-12734,POL-13017,4620.34,0.0,40,Rejected,0
CLM-12735,POL-13018,906.89,714.69,34,Approved,0
CLM-12736,POL-13018,283.4,215.04,6,Approved,0
CLM-12737,POL-13020,1771.8,0.0,26,Rejected,0
CLM-12738,POL-13022,3982.08,3749.13,15,Approved,0
CLM-12739,POL-13023,3639.73,0.0,1,Pending,0
CLM-12740,POL-13024,4099.96,3111.9,42,Approved,0
CLM-12741,POL-13025,764.67,625.06,19,Approved,0
CLM-12742,POL-13029,1306.86,922.26,6,Approved,0
CLM-12743,POL-13031,2669.13,1797.31,1,Approved,0
CLM-12744,POL-13032,3574.37,2868.83,26,Approved,0
CLM-12745,POL-13032,3255.12,3097.94,12,Approved,0
CLM-12746,POL-13033,970.1,768.92,27,Approved,0
CLM-12747,POL-13034,2989.15,2318.31,4,Approved,0
CLM-12748,POL-13035,4000.08,3425.6,29,Approved,0
CLM-12749,POL-13035,3339.93,2178.84,31,Approved,0
CLM-12750,POL-13036,3742.43,3183.57,74,Approved,0
CLM-12751,POL-13036,4233.12,4038.22,17,Approved,0
CLM-12752,POL-13040,4462.5,3379.66,28,Approved,0
CLM-12753,POL-13040,1207.69,755.6,8,Approved,0
CLM-12754,POL-13041,3894.96,0.0,1,Pending,0
CLM-12755,POL-13041,1427.28,1399.66,16,Approved,0
CLM-12756,POL-13042,3420.77,2320.79,25,Approved,0
CLM-12757,POL-13043,1013.23,0.0,26,Pending,0
CLM-12758,POL-13044,1422.73,1091.01,27,Approved,0
CLM-12759,POL-13045,476.36,0.0,13,Rejected,0
CLM-12760,POL-13047,4875.47,2972.29,14,Approved,0
CLM-12761,POL-13050,1916.2,0.0,24,Rejected,0
CLM-12762,POL-13052,9913.81,0.0,86,Rejected,1
CLM-12763,POL-13052,4800.94,2919.75,10,Approved,0
CLM-12764,POL-13053,4679.05,3087.35,9,Approved,0
CLM-12765,POL-13054,577.39,393.59,13,Approved,0
CLM-12766,POL-13055,277.29,0.0,31,Pending,0
CLM-12767,POL-13056,1580.94,1118.87,30,Approved,0
CLM-12768,POL-13057,1398.59,0.0,23,Pending,0
CLM-12769,POL-13058,4689.46,3840.1,14,Approved,0
CLM-12770,POL-13060,2427.03,1892.97,15,Approved,0
CLM-12771,POL-13062,341.8,0.0,45,Pending,0
CLM-12772,POL-13062,784.94,0.0,31,Rejected,0
CLM-12773,POL-13062,3016.42,2703.75,9,Approved,0
CLM-12774,POL-13063,836.39,0.0,23,Rejected,0
CLM-12775,POL-13063,2603.68,0.0,25,Pending,0
CLM-12776,POL-13064,4725.6,3540.97,33,Approved,0
CLM-12777,POL-13064,2862.05,2140.52,21,Approved,0
CLM-12778,POL-13066,4622.59,2982.43,5,Approved,0
CLM-12779,POL-13067,1706.02,1234.98,9,Approved,0
CLM-12780,POL-13067,3101.98,2765.5,18,Approved,0
CLM-12781,POL-13070,2238.83,0.0,18,Pending,0
CLM-12782,POL-13071,897.78,793.48,1,Approved,0
CLM-12783,POL-13072,1783.03,1386.86,34,Approved,0
CLM-12784,POL-13074,1996.38,1467.87,19,Approved,0
CLM-12785,POL-13075,1482.09,950.1,20,Approved,0
CLM-12786,POL-13076,980.51,627.59,1,Approved,0
CLM-12787,POL-13077,475.61,439.78,13,Approved,0
CLM-12788,POL-13081,3331.81,3305.0,27,Approved,0
CLM-12789,POL-13082,4254.85,4100.23,17,Approved,0
CLM-12790,POL-13083,1601.31,0.0,1,Rejected,0
CLM-12791,POL-13085,327.1,0.0,33,Pending,0
CLM-12792,POL-13087,4021.47,3735.57,22,Approved,0
CLM-12793,POL-13087,4359.51,3741.39,30,Approved,0
CLM-12794,POL-13089,1143.21,779.93,30,Approved,0
CLM-12795,POL-13091,778.32,642.05,38,Approved,0
CLM-12796,POL-13092,3787.57,3190.68,1,Approved,0
CLM-12797,POL-13093,4807.41,4650.07,41,Approved,0
CLM-12798,POL-13094,2276.91,1715.71,6,Approved,0
CLM-12799,POL-13094,2344.89,0.0,34,Rejected,0
CLM-12800,POL-13094,2728.81,0.0,44,Rejected,0
CLM-12801,POL-13095,4832.26,4069.73,3,Approved,0
CLM-12802,POL-13096,2721.96,2640.91,34,Approved,0
CLM-12803,POL-13098,3158.42,0.0,10,Rejected,0
CLM-12804,POL-13099,930.25,926.4,24,Approved,0
CLM-12805,POL-13099,485.34,473.58,11,Approved,0
CLM-12806,POL-13099,3194.04,2452.3,22,Approved,0
CLM-12807,POL-13100,1107.93,675.53,12,Approved,0
CLM-12808,POL-13102,3405.9,3059.38,9,Approved,0
CLM-12809,POL-13102,3557.08,2927.74,1,Approved,0
CLM-12810,POL-13104,3734.67,3392.95,35,Approved,0
CLM-12811,POL-13107,4700.77,0.0,8,Pending,0
CLM-12812,POL-13108,1114.52,827.1,14,Approved,0
CLM-12813,POL-13110,4389.22,2889.83,57,Approved,0
CLM-12814,POL-13110,2942.73,2375.05,24,Approved,0
CLM-12815,POL-13110,712.97,488.14,5,Approved,0
CLM-12816,POL-13111,1567.94,0.0,32,Pending,0
CLM-12817,POL-13112,1000.02,921.34,1,Approved,0
CLM-12818,POL-13114,1954.46,0.0,27,Rejected,0
CLM-12819,POL-13118,3609.86,0.0,7,Pending,0
CLM-12820,POL-13119,1885.36,1777.48,11,Approved,0
CLM-12821,POL-13119,628.0,0.0,41,Pending,0
CLM-12822,POL-13119,6145.11,0.0,70,Rejected,1
CLM-12823,POL-13120,3847.71,2712.88,33,Approved,0
CLM-12824,POL-13121,2798.39,0.0,22,Pending,0
CLM-12825,POL-13124,3581.11,3087.46,15,Approved,0
CLM-12826,POL-13127,2483.03,1539.88,4,Approved,0
CLM-12827,POL-13127,6706.61,0.0,58,Rejected,1
CLM-12828,POL-13129,574.93,564.69,30,Approved,0
CLM-12829,POL-13129,208.18,0.0,9,Rejected,0
CLM-12830,POL-13130,2305.07,1603.05,20,Approved,0
CLM-12831,POL-13130,4937.23,3094.67,7,Approved,0
CLM-12832,POL-13132,3857.37,3013.03,40,Approved,0
CLM-12833,POL-13132,1281.31,1012.83,13,Approved,0
CLM-12834,POL-13134,3497.62,3223.74,15,Approved,0
CLM-12835,POL-13134,4956.66,4698.38,5,Approved,0
CLM-12836,POL-13135,3984.73,3421.34,26,Approved,0
CLM-12837,POL-13137,1193.53,0.0,11,Pending,0
CLM-12838,POL-13137,1258.93,1032.64,43,Approved,0
CLM-12839,POL-13138,4944.73,4329.64,39,Approved,0
CLM-12840,POL-13140,4765.1,2963.46,4,Approved,0
CLM-12841,POL-13143,4981.42,3714.73,22,Approved,0
CLM-12842,POL-13145,2440.21,2137.13,1,Approved,0
CLM-12843,POL-13146,745.58,0.0,17,Rejected,0
CLM-12844,POL-13146,1221.02,0.0,27,Rejected,0
CLM-12845,POL-13147,4458.21,3686.53,34,Approved,0
CLM-12846,POL-13148,3841.31,3322.73,36,Approved,0
CLM-12847,POL-13149,2128.98,1401.67,25,Approved,0
CLM-12848,POL-13149,3974.22,0.0,18,Rejected,0
CLM-12849,POL-13151,838.55,677.39,23,Approved,0
CLM-12850,POL-13151,1543.49,0.0,29,Pending,0
CLM-12851,POL-13152,3989.5,3278.46,20,Approved,0
CLM-12852,POL-13153,335.14,212.96,15,Approved,0
CLM-12853,POL-13153,3148.96,0.0,54,Rejected,0
CLM-12854,POL-13155,2903.08,2627.87,36,Approved,0
CLM-12855,POL-13157,4918.6,0.0,1,Rejected,0
CLM-12856,POL-13158,3747.98,2998.72,15,Approved,0
CLM-12857,POL-13159,2901.44,2254.46,14,Approved,0
CLM-12858,POL-13160,888.4,622.83,3,Approved,0
CLM-12859,POL-13162,3612.73,0.0,1,Rejected,0
CLM-12860,POL-13163,583.78,0.0,35,Pending,0
CLM-12861,POL-13164,624.9,0.0,47,Rejected,0
CLM-12862,POL-13165,534.05,363.29,30,Approved,0
CLM-12863,POL-13166,637.59,607.68,1,Approved,0
CLM-12864,POL-13167,2103.21,1954.57,2,Approved,0
CLM-12865,POL-13168,4576.18,3967.39,3,Approved,0
CLM-12866,POL-13168,3516.24,2308.01,31,Approved,0
CLM-12867,POL-13169,391.64,0.0,27,Pending,0
CLM-12868,POL-13169,537.09,417.49,9,Approved,0
CLM-12869,POL-13171,4305.29,0.0,33,Rejected,0
CLM-12870,POL-13172,1534.11,0.0,16,Rejected,0
CLM-12871,POL-13176,2281.41,1799.99,28,Approved,0
CLM-12872,POL-13177,3447.02,3282.13,11,Approved,0
CLM-12873,POL-13177,1576.29,0.0,17,Rejected,0
CLM-12874,POL-13177,2044.59,1960.28,31,Approved,0
CLM-12875,POL-13178,3369.63,3048.09,14,Approved,0
CLM-12876,POL-13179,14693.41,0.0,81,Pending,1
CLM-12877,POL-13180,2195.94,0.0,66,Rejected,1
CLM-12878,POL-13184,693.25,0.0,54,Pending,0
CLM-12879,POL-13185,495.08,485.68,30,Approved,0
CLM-12880,POL-13185,2428.09,2191.16,11,Approved,0
CLM-12881,POL-13186,3516.41,0.0,27,Rejected,0
CLM-12882,POL-13186,3972.13,3136.75,44,Approved,0
CLM-12883,POL-13186,391.01,0.0,1,Rejected,0
CLM-12884,POL-13189,14047.16,0.0,88,Rejected,1
CLM-12885,POL-13194,4975.08,3283.68,7,Approved,0
CLM-12886,POL-13197,4958.95,0.0,31,Pending,0
CLM-12887,POL-13198,2616.82,1889.15,33,Approved,0
CLM-12888,POL-13200,1817.85,1390.12,21,Approved,0
CLM-12889,POL-13201,3129.21,2959.49,1,Approved,0
CLM-12890,POL-13204,2977.85,0.0,34,Pending,0
CLM-12891,POL-13205,1500.62,1368.91,59,Approved,0
CLM-12892,POL-13205,4502.77,0.0,1,Pending,0
CLM-12893,POL-13206,1704.39,1330.62,17,Approved,0
CLM-12894,POL-13206,1139.18,837.72,5,Approved,0
CLM-12895,POL-13207,3113.99,2003.84,40,Approved,0
CLM-12896,POL-13211,4942.97,3875.6,6,Approved,0
CLM-12897,POL-13212,3634.47,3496.06,14,Approved,0
CLM-12898,POL-13213,2093.5,1299.17,36,Approved,0
CLM-12899,POL-13214,13811.3,0.0,68,Rejected,1
CLM-12900,POL-13215,4842.46,0.0,24,Pending,0
CLM-12901,POL-13216,2906.16,2214.93,12,Approved,0
CLM-12902,POL-13216,4306.05,3908.41,30,Approved,0
CLM-12903,POL-13217,2760.91,0.0,36,Pending,0
CLM-12904,POL-13218,1662.55,0.0,1,Pending,0
CLM-12905,POL-13218,2680.76,2011.94,48,Approved,0
CLM-12906,POL-13219,3685.89,0.0,6,Rejected,0
CLM-12907,POL-13220,2827.17,2719.61,5,Approved,0
CLM-12908,POL-13220,2693.07,2325.9,1,Approved,0
CLM-12909,POL-13220,14839.47,0.0,50,Rejected,1
CLM-12910,POL-13221,1756.63,1710.44,35,Approved,0
CLM-12911,POL-13221,3665.82,2705.98,23,Approved,0
CLM-12912,POL-13221,2877.79,2803.93,41,Approved,0
CLM-12913,POL-13222,3665.69,2397.96,36,Approved,0
CLM-12914,POL-13223,395.41,259.2,1,Approved,0
CLM-12915,POL-13223,4307.53,0.0,27,Pending,0
CLM-12916,POL-13226,2201.88,0.0,33,Pending,0
CLM-12917,POL-13226,3440.57,2528.21,6,Approved,0
CLM-12918,POL-13227,1150.01,902.32,1,Approved,0
CLM-12919,POL-13228,3775.46,0.0,88,Rejected,1
CLM-12920,POL-13229,4966.14,0.0,25,Pending,0
CLM-12921,POL-13230,1577.64,1190.25,39,Approved,0
CLM-12922,POL-13233,8821.4,0.0,49,Rejected,1
CLM-12923,POL-13233,4412.59,4176.77,13,Approved,0
CLM-12924,POL-13233,4062.49,2724.45,25,Approved,0
CLM-12925,POL-13235,3123.1,2002.9,21,Approved,0
CLM-12926,POL-13236,1110.67,716.42,42,Approved,0
CLM-12927,POL-13236,1859.42,0.0,37,Pending,0
CLM-12928,POL-13238,2984.69,2574.37,55,Approved,0
CLM-12929,POL-13239,1662.75,1291.16,1,Approved,0
CLM-12930,POL-13240,2778.98,2041.06,20,Approved,0
CLM-12931,POL-13241,2936.41,0.0,7,Pending,0
CLM-12932,POL-13241,1366.68,0.0,18,Pending,0
CLM-12933,POL-13241,531.77,0.0,35,Rejected,0
