customer_id,age,gender,policy_id,policy_type,premium_amount,sales_channel,tenure_months,is_churned
CUST-12612,44,Male,POL-12612,Health,2285.47,Direct,28,0
CUST-12613,25,Male,POL-12613,Health,135.59,Broker,7,1
CUST-12614,42,Female,POL-12614,Health,2041.85,Bank,102,0
CUST-12615,63,Male,POL-12615,Property,2352.31,Direct,9,0
CUST-12616,21,Female,POL-12616,Health,1994.32,Broker,39,1
CUST-12617,50,Male,POL-12617,Motor,412.47,Direct,99,1
CUST-12618,18,Female,POL-12618,Health,295.07,Online,43,0
CUST-12619,36,Male,POL-12619,Health,150.03,Broker,27,0
CUST-12620,48,Male,POL-12620,Motor,1608.99,Direct,76,0
CUST-12621,33,Female,POL-12621,Property,1611.21,Broker,117,0
CUST-12622,31,Male,POL-12622,Health,2468.59,Online,89,0
CUST-12623,70,Female,POL-12623,Health,1055.3,Online,107,0
CUST-12624,65,Male,POL-12624,Motor,896.58,Direct,93,0
CUST-12625,22,Male,POL-12625,Health,1598.62,Direct,95,1
CUST-12626,58,Female,POL-12626,Motor,2081.46,Broker,98,0
CUST-12627,43,Female,POL-12627,Motor,2348.26,Broker,33,0
CUST-12628,45,Male,POL-12628,Health,2027.5,Broker,91,0
CUST-12629,19,Male,POL-12629,Motor,1124.02,Direct,56,0
CUST-12630,67,Male,POL-12630,Health,1623.79,Online,120,1
CUST-12631,23,Male,POL-12631,Motor,2155.12,Bank,2,1
CUST-12632,26,Male,POL-12632,Motor,1277.46,Broker,14,1
CUST-12633,50,Male,POL-12633,Motor,620.05,Online,13,0
CUST-12634,58,Female,POL-12634,Property,507.34,Online,24,0
CUST-12635,42,Female,POL-12635,Health,100.38,Online,69,0
CUST-12636,65,Female,POL-12636,Health,1823.77,Bank,34,1
CUST-12637,30,Male,POL-12637,Motor,366.63,Broker,119,0
CUST-12638,26,Male,POL-12638,Motor,685.21,Broker,87,0
CUST-12639,70,Male,POL-12639,Property,814.9,Online,19,0
CUST-12640,30,Female,POL-12640,Motor,1444.91,Direct,30,0
CUST-12641,48,Female,POL-12641,Motor,1055.1,Broker,49,0
CUST-12642,58,Male,POL-12642,Health,1719.22,Broker,43,1
CUST-12643,28,Male,POL-12643,Motor,233.53,Direct,16,1
CUST-12644,21,Female,POL-12644,Property,397.45,Online,52,0
CUST-12645,51,Female,POL-12645,Health,1298.11,Broker,114,0
CUST-12646,55,Female,POL-12646,Motor,908.72,Direct,116,0
CUST-12647,63,Male,POL-12647,Motor,809.95,Direct,104,0
CUST-12648,21,Male,POL-12648,Motor,260.87,Direct,98,1
CUST-12649,55,Male,POL-12649,Property,2249.73,Bank,49,0
CUST-12650,36,Female,POL-12650,Health,1760.36,Broker,11,1
CUST-12651,23,Female,POL-12651,Motor,391.88,Bank,78,0
CUST-12652,51,Male,POL-12652,Motor,256.11,Online,112,1
CUST-12653,35,Male,POL-12653,Health,2439.69,Online,47,0
CUST-12654,30,Female,POL-12654,Health,1734.81,Direct,79,0
CUST-12655,58,Male,POL-12655,Motor,1101.89,Direct,35,0
CUST-12656,40,Female,POL-12656,Motor,1784.15,Bank,71,0
CUST-12657,36,Female,POL-12657,Motor,1915.2,Bank,29,0
CUST-12658,62,Male,POL-12658,Health,1971.91,Broker,108,0
CUST-12659,28,Female,POL-12659,Property,1246.91,Broker,54,0
CUST-12660,18,Male,POL-12660,Motor,1131.72,Direct,86,0
CUST-12661,41,Female,POL-12661,Health,126.47,Bank,23,0
CUST-12662,71,Female,POL-12662,Motor,2323.74,Direct,24,0
CUST-12663,24,Male,POL-12663,Motor,1547.94,Online,99,1
CUST-12664,42,Female,POL-12664,Motor,587.57,Online,115,1
CUST-12665,38,Male,POL-12665,Property,2307.05,Online,10,1
CUST-12666,32,Male,POL-12666,Health,2295.84,Online,61,1
CUST-12667,18,Female,POL-12667,Health,2474.04,Direct,8,0
CUST-12668,29,Male,POL-12668,Motor,2197.74,Bank,48,1
CUST-12669,75,Male,POL-12669,Motor,2494.68,Online,112,0
CUST-12670,24,Male,POL-12670,Motor,687.25,Online,76,0
CUST-12671,32,Male,POL-12671,Health,2121.4,Direct,93,0
CUST-12672,38,Male,POL-12672,Motor,2075.27,Online,29,0
CUST-12673,36,Male,POL-12673,Health,654.26,Broker,87,0
CUST-12674,46,Female,POL-12674,Motor,336.25,Broker,26,0
CUST-12675,42,Male,POL-12675,Motor,2450.61,Online,37,0
CUST-12676,50,Female,POL-12676,Health,810.46,Online,96,0
CUST-12677,66,Female,POL-12677,Motor,2190.14,Online,52,0
CUST-12678,49,Male,POL-12678,Motor,109.91,Broker,38,0
CUST-12679,66,Female,POL-12679,Motor,150.46,Online,6,1
CUST-12680,52,Female,POL-12680,Health,1218.09,Direct,8,1
CUST-12681,61,Male,POL-12681,Health,672.92,Online,17,0
CUST-12682,55,Male,POL-12682,Motor,1755.62,Broker,76,0
CUST-12683,43,Male,POL-12683,Health,1457.35,Online,62,0
CUST-12684,28,Female,POL-12684,Motor,285.97,Bank,86,0
CUST-12685,52,Female,POL-12685,Motor,490.31,Broker,78,0
CUST-12686,25,Male,POL-12686,Motor,1031.32,Direct,34,1
CUST-12687,63,Male,POL-12687,Property,545.45,Online,19,1
CUST-12688,31,Female,POL-12688,Motor,2001.33,Online,70,1
CUST-12689,27,Female,POL-12689,Motor,1098.57,Online,82,0
CUST-12690,19,Female,POL-12690,Motor,324.24,Online,100,1
CUST-12691,63,Female,POL-12691,Motor,1262.42,Direct,118,0
CUST-12692,26,Male,POL-12692,Health,318.01,Direct,37,0
CUST-12693,20,Female,POL-12693,Motor,409.45,Broker,38,0
CUST-12694,38,Female,POL-12694,Motor,675.06,Broker,15,0
CUST-12695,43,Female,POL-12695,Health,2162.87,Online,102,1
CUST-12696,25,Female,POL-12696,Motor,2319.07,Broker,40,0
CUST-12697,65,Male,POL-12697,Health,2083.02,Bank,9,0
CUST-12698,19,Male,POL-12698,Health,901.79,Bank,53,0
CUST-12699,23,Female,POL-12699,Motor,753.87,Bank,118,0
CUST-12700,45,Female,POL-12700,Health,1417.97,Bank,70,0
CUST-12701,70,Male,POL-12701,Motor,1832.45,Direct,118,0
CUST-12702,46,Male,POL-12702,Health,2484.09,Bank,66,0
CUST-12703,43,Female,POL-12703,Motor,415.77,Broker,80,0
CUST-12704,42,Female,POL-12704,Motor,218.3,Broker,52,0
CUST-12705,29,Male,POL-12705,Health,1766.45,Online,1,1
CUST-12706,22,Male,POL-12706,Property,2097.34,Broker,30,0
CUST-12707,51,Male,POL-12707,Property,2131.24,Bank,112,0
CUST-12708,65,Male,POL-12708,Health,1728.31,Online,97,0
CUST-12709,54,Male,POL-12709,Motor,2389.64,Online,1,1
CUST-12710,32,Male,POL-12710,Motor,1326.41,Broker,39,1
CUST-12711,61,Female,POL-12711,Motor,2293.16,Online,16,0
CUST-12712,53,Male,POL-12712,Health,2422.75,Broker,17,0
CUST-12713,32,Male,POL-12713,Motor,2133.18,Bank,112,0
CUST-12714,60,Male,POL-12714,Property,843.42,Broker,112,0
CUST-12715,65,Male,POL-12715,Motor,570.92,Online,102,0
CUST-12716,40,Female,POL-12716,Motor,1415.49,Broker,82,0
CUST-12717,23,Female,POL-12717,Motor,1187.24,Broker,22,0
CUST-12718,63,Male,POL-12718,Property,2206.62,Direct,86,0
CUST-12719,67,Female,POL-12719,Health,340.08,Broker,99,0
CUST-12720,61,Female,POL-12720,Health,718.58,Online,31,0
CUST-12721,60,Female,POL-12721,Motor,1904.32,Broker,40,0
CUST-12722,62,Female,POL-12722,Property,327.97,Direct,27,0
CUST-12723,38,Female,POL-12723,Motor,869.83,Online,36,0
CUST-12724,40,Female,POL-12724,Property,1029.17,Broker,119,0
CUST-12725,60,Male,POL-12725,Health,1594.23,Direct,4,0
CUST-12726,72,Male,POL-12726,Motor,479.52,Bank,113,0
CUST-12727,33,Male,POL-12727,Health,2165.45,Broker,118,0
CUST-12728,64,Male,POL-12728,Health,1174.1,Broker,69,0
CUST-12729,70,Male,POL-12729,Motor,2300.85,Direct,25,0
CUST-12730,32,Female,POL-12730,Property,1222.89,Direct,95,0
CUST-12731,42,Male,POL-12731,Motor,760.1,Online,78,1
CUST-12732,53,Male,POL-12732,Motor,440.39,Direct,30,0
CUST-12733,28,Female,POL-12733,Motor,108.99,Online,47,0
CUST-12734,68,Female,POL-12734,Motor,1377.18,Broker,12,0
CUST-12735,32,Male,POL-12735,Health,357.18,Direct,27,0
CUST-12736,21,Female,POL-12736,Motor,1040.15,Direct,45,1
CUST-12737,38,Female,POL-12737,Health,1514.25,Online,88,1
CUST-12738,30,Female,POL-12738,Motor,761.65,Bank,63,0
CUST-12739,39,Female,POL-12739,Property,520.54,Online,55,0
CUST-12740,36,Male,POL-12740,Health,1959.33,Bank,30,0
CUST-12741,51,Female,POL-12741,Property,2372.3,Direct,82,0
CUST-12742,31,Male,POL-12742,Motor,341.06,Broker,14,0
CUST-12743,21,Male,POL-12743,Motor,473.42,Broker,56,1
CUST-12744,65,Female,POL-12744,Motor,2404.03,Direct,19,0
CUST-12745,70,Female,POL-12745,Health,190.68,Direct,86,0
CUST-12746,69,Female,POL-12746,Property,2446.32,Broker,26,0
CUST-12747,63,Male,POL-12747,Motor,111.15,Direct,71,1
CUST-12748,44,Female,POL-12748,Motor,2196.8,Direct,92,0
CUST-12749,46,Female,POL-12749,Property,837.58,Broker,38,0
CUST-12750,64,Female,POL-12750,Motor,2352.61,Broker,69,1
CUST-12751,45,Female,POL-12751,Health,860.67,Bank,36,1
CUST-12752,52,Female,POL-12752,Health,1670.34,Direct,18,1
CUST-12753,25,Male,POL-12753,Property,292.08,Online,57,0
CUST-12754,33,Female,POL-12754,Motor,681.59,Online,78,1
CUST-12755,59,Female,POL-12755,Motor,1956.83,Direct,112,0
CUST-12756,53,Female,POL-12756,Health,1368.85,Broker,23,0
CUST-12757,47,Male,POL-12757,Property,2327.13,Direct,119,0
CUST-12758,35,Female,POL-12758,Motor,1129.0,Online,116,0
CUST-12759,19,Male,POL-12759,Motor,2187.55,Direct,14,1
CUST-12760,66,Male,POL-12760,Health,1177.49,Broker,96,0
CUST-12761,30,Female,POL-12761,Property,2450.2,Broker,69,0
CUST-12762,21,Female,POL-12762,Property,2403.6,Bank,22,0
CUST-12763,43,Female,POL-12763,Property,889.93,Direct,28,0
CUST-12764,42,Male,POL-12764,Motor,2226.22,Online,43,1
CUST-12765,47,Male,POL-12765,Motor,2134.27,Direct,76,0
CUST-12766,28,Male,POL-12766,Health,605.63,Bank,18,1
CUST-12767,24,Male,POL-12767,Property,1598.3,Online,100,1
CUST-12768,48,Male,POL-12768,Motor,274.44,Direct,95,1
CUST-12769,61,Male,POL-12769,Motor,2108.11,Bank,77,0
CUST-12770,27,Female,POL-12770,Health,518.91,Online,84,1
CUST-12771,56,Female,POL-12771,Motor,269.96,Broker,109,1
CUST-12772,30,Male,POL-12772,Motor,1060.53,Broker,36,0
CUST-12773,48,Female,POL-12773,Health,1484.61,Online,119,0
CUST-12774,24,Female,POL-12774,Health,2151.8,Bank,119,0
CUST-12775,73,Male,POL-12775,Health,2438.18,Online,7,0
CUST-12776,66,Male,POL-12776,Motor,1154.78,Online,23,0
CUST-12777,59,Female,POL-12777,Health,245.07,Online,34,0
CUST-12778,59,Male,POL-12778,Health,1897.88,Direct,117,0
CUST-12779,73,Male,POL-12779,Health,1456.42,Online,114,1
CUST-12780,53,Female,POL-12780,Health,1174.94,Broker,96,0
CUST-12781,37,Male,POL-12781,Motor,842.25,Bank,21,0
CUST-12782,21,Female,POL-12782,Motor,1305.76,Online,70,0
CUST-12783,71,Female,POL-12783,Motor,912.83,Online,80,0
CUST-12784,24,Female,POL-12784,Motor,1916.83,Direct,99,0
CUST-12785,71,Female,POL-12785,Health,1405.34,Broker,118,0
CUST-12786,18,Female,POL-12786,Property,2204.43,Direct,47,1
CUST-12787,61,Male,POL-12787,Health,1404.51,Online,53,0
CUST-12788,73,Male,POL-12788,Health,671.83,Online,84,0
CUST-12789,62,Male,POL-12789,Motor,2142.62,Direct,106,0
CUST-12790,59,Male,POL-12790,Motor,1437.33,Online,41,0
CUST-12791,64,Female,POL-12791,Motor,596.42,Bank,75,0
CUST-12792,30,Female,POL-12792,Motor,1596.42,Broker,32,1
CUST-12793,72,Male,POL-12793,Motor,958.52,Direct,14,0
CUST-12794,39,Female,POL-12794,Health,2126.57,Online,88,0
CUST-12795,71,Male,POL-12795,Property,1187.92,Online,108,0
CUST-12796,38,Male,POL-12796,Motor,1843.46,Online,103,0
CUST-12797,39,Male,POL-12797,Motor,329.29,Online,107,1
CUST-12798,45,Female,POL-12798,Health,1050.46,Bank,95,0
CUST-12799,26,Female,POL-12799,Motor,2459.78,Broker,17,1
CUST-12800,43,Female,POL-12800,Property,2040.3,Direct,25,0
CUST-12801,26,Female,POL-12801,Health,483.86,Broker,64,1
CUST-12802,32,Male,POL-12802,Property,766.63,Broker,73,0
CUST-12803,27,Female,POL-12803,Motor,891.56,Direct,86,0
CUST-12804,41,Female,POL-12804,Health,1660.88,Broker,119,0
CUST-12805,75,Female,POL-12805,Health,1916.79,Bank,109,0
CUST-12806,74,Male,POL-12806,Health,1898.86,Bank,48,0
CUST-12807,59,Male,POL-12807,Motor,1323.7,Direct,35,0
CUST-12808,25,Female,POL-12808,Motor,2045.97,Online,37,1
CUST-12809,41,Female,POL-12809,Health,1148.99,Online,55,0
CUST-12810,33,Female,POL-12810,Health,397.31,Bank,17,0
CUST-12811,66,Female,POL-12811,Property,1454.66,Online,28,0
CUST-12812,43,Male,POL-12812,Health,2385.52,Broker,1,0
CUST-12813,44,Female,POL-12813,Health,2003.18,Online,53,0
CUST-12814,54,Female,POL-12814,Motor,1488.88,Online,73,0
CUST-12815,21,Female,POL-12815,Health,1652.33,Online,55,0
CUST-12816,67,Male,POL-12816,Health,2333.35,Bank,113,0
CUST-12817,41,Male,POL-12817,Property,1128.02,Bank,61,0
CUST-12818,36,Female,POL-12818,Property,895.35,Online,13,0
CUST-12819,53,Female,POL-12819,Motor,2445.38,Online,47,0
CUST-12820,56,Female,POL-12820,Property,2172.26,Bank,64,0
CUST-12821,27,Female,POL-12821,Motor,875.3,Broker,32,0
CUST-12822,42,Female,POL-12822,Motor,1213.07,Direct,28,1
CUST-12823,35,Male,POL-12823,Health,1096.19,Broker,53,0
CUST-12824,36,Male,POL-12824,Motor,457.83,Bank,31,0
CUST-12825,53,Male,POL-12825,Health,2398.77,Online,8,1
CUST-12826,27,Female,POL-12826,Motor,1070.35,Broker,72,0
CUST-12827,50,Male,POL-12827,Motor,2200.79,Bank,98,0
CUST-12828,72,Male,POL-12828,Health,554.45,Online,87,0
CUST-12829,67,Male,POL-12829,Health,1414.89,Bank,74,0
CUST-12830,22,Female,POL-12830,Property,157.51,Broker,101,1
CUST-12831,64,Female,POL-12831,Health,1934.13,Online,112,0
CUST-12832,66,Male,POL-12832,Health,1494.19,Online,25,0
CUST-12833,52,Female,POL-12833,Motor,1601.42,Online,115,1
CUST-12834,61,Male,POL-12834,Motor,224.13,Online,33,0
CUST-12835,51,Male,POL-12835,Motor,606.49,Bank,109,0
CUST-12836,50,Male,POL-12836,Health,278.39,Direct,68,1
CUST-12837,72,Male,POL-12837,Health,793.39,Bank,7,0
CUST-12838,38,Female,POL-12838,Motor,1605.85,Broker,97,0
CUST-12839,34,Female,POL-12839,Health,1458.85,Broker,66,0
CUST-12840,39,Female,POL-12840,Health,1569.16,Broker,112,0
CUST-12841,65,Female,POL-12841,Motor,1418.2,Direct,46,0
CUST-12842,54,Male,POL-12842,Motor,755.27,Direct,96,0
CUST-12843,32,Female,POL-12843,Property,686.82,Bank,5,1
CUST-12844,52,Male,POL-12844,Health,428.94,Online,110,1
CUST-12845,45,Female,POL-12845,Property,2137.77,Direct,17,1
CUST-12846,24,Female,POL-12846,Motor,1579.55,Online,76,1
CUST-12847,49,Female,POL-12847,Property,547.63,Broker,52,1
CUST-12848,28,Male,POL-12848,Motor,525.3,Broker,12,0
CUST-12849,27,Male,POL-12849,Motor,2195.29,Online,62,1
CUST-12850,26,Male,POL-12850,Property,1882.55,Online,35,1
CUST-12851,31,Male,POL-12851,Motor,1682.56,Online,62,0
CUST-12852,30,Female,POL-12852,Health,1076.47,Direct,21,0
CUST-12853,74,Male,POL-12853,Motor,728.74,Online,85,0
CUST-12854,42,Male,POL-12854,Health,2450.68,Online,66,0
CUST-12855,19,Female,POL-12855,Property,2013.37,Bank,53,0
CUST-12856,52,Female,POL-12856,Motor,824.27,Broker,21,0
CUST-12857,24,Male,POL-12857,Health,2134.16,Online,15,1
CUST-12858,38,Female,POL-12858,Motor,1921.44,Online,75,0
CUST-12859,35,Male,POL-12859,Health,812.99,Bank,74,0
CUST-12860,20,Female,POL-12860,Motor,1123.73,Broker,82,0
CUST-12861,59,Male,POL-12861,Motor,546.29,Online,23,0
CUST-12862,71,Male,POL-12862,Motor,366.53,Direct,31,0
CUST-12863,56,Male,POL-12863,Motor,1834.63,Online,54,0
CUST-12864,58,Male,POL-12864,Property,742.03,Broker,55,0
CUST-12865,66,Male,POL-12865,Motor,2068.14,Broker,120,0
CUST-12866,28,Female,POL-12866,Motor,2489.46,Online,26,1
CUST-12867,56,Male,POL-12867,Motor,283.89,Direct,53,0
CUST-12868,41,Male,POL-12868,Motor,1235.28,Broker,66,0
CUST-12869,63,Male,POL-12869,Health,2024.95,Direct,39,0
CUST-12870,36,Male,POL-12870,Property,1993.48,Broker,7,0
CUST-12871,21,Male,POL-12871,Motor,1923.99,Bank,88,1
CUST-12872,43,Female,POL-12872,Property,937.59,Online,39,1
CUST-12873,55,Female,POL-12873,Health,1189.25,Bank,32,0
CUST-12874,59,Male,POL-12874,Motor,1527.92,Direct,26,1
CUST-12875,49,Female,POL-12875,Health,2437.46,Bank,87,0
CUST-12876,56,Male,POL-12876,Health,886.11,Direct,78,0
CUST-12877,62,Female,POL-12877,Health,2315.55,Online,29,0
CUST-12878,63,Female,POL-12878,Property,746.46,Direct,25,1
CUST-12879,53,Male,POL-12879,Motor,2473.78,Online,56,0
CUST-12880,57,Female,POL-12880,Property,1708.63,Online,31,0
CUST-12881,54,Female,POL-12881,Health,1212.43,Broker,66,0
CUST-12882,50,Male,POL-12882,Health,1572.14,Broker,2,0
CUST-12883,53,Male,POL-12883,Health,754.07,Online,87,0
CUST-12884,20,Female,POL-12884,Motor,758.02,Direct,47,0
CUST-12885,26,Female,POL-12885,Property,372.53,Broker,75,0
CUST-12886,25,Female,POL-12886,Health,373.72,Direct,29,1
CUST-12887,50,Male,POL-12887,Motor,934.41,Online,106,1
CUST-12888,23,Female,POL-12888,Motor,1930.85,Bank,99,1
CUST-12889,58,Female,POL-12889,Health,1559.13,Broker,49,0
CUST-12890,56,Female,POL-12890,Motor,346.2,Direct,73,1
CUST-12891,21,Male,POL-12891,Motor,2145.37,Bank,32,1
CUST-12892,30,Male,POL-12892,Health,1543.28,Online,30,0
CUST-12893,66,Male,POL-12893,Motor,2406.05,Broker,15,1
CUST-12894,19,Male,POL-12894,Motor,1708.45,Bank,62,0
CUST-12895,22,Female,POL-12895,Motor,520.42,Direct,78,0
CUST-12896,61,Male,POL-12896,Motor,1237.08,Direct,115,0
CUST-12897,44,Female,POL-12897,Health,1656.39,Bank,17,0
CUST-12898,49,Female,POL-12898,Health,167.84,Bank,22,0
CUST-12899,38,Female,POL-12899,Motor,135.78,Direct,116,0
CUST-12900,25,Female,POL-12900,Motor,410.57,Broker,30,0
CUST-12901,55,Male,POL-12901,Health,703.99,Direct,81,1
CUST-12902,25,Male,POL-12902,Motor,1130.92,Broker,16,0
CUST-12903,67,Male,POL-12903,Motor,1269.86,Broker,52,1
CUST-12904,20,Male,POL-12904,Motor,431.27,Direct,8,1
CUST-12905,71,Male,POL-12905,Property,1716.14,Bank,64,0
CUST-12906,61,Female,POL-12906,Health,1530.73,Bank,39,0
CUST-12907,75,Male,POL-12907,Health,806.71,Online,31,0
CUST-12908,20,Male,POL-12908,Health,132.78,Online,12,0
CUST-12909,39,Male,POL-12909,Health,286.35,Broker,33,0
CUST-12910,23,Male,POL-12910,Health,1040.07,Broker,58,0
CUST-12911,19,Female,POL-12911,Health,469.54,Broker,12,0
CUST-12912,40,Female,POL-12912,Motor,1004.37,Online,25,1
CUST-12913,61,Female,POL-12913,Health,1607.64,Broker,38,0
CUST-12914,19,Female,POL-12914,Health,1413.37,Bank,48,1
CUST-12915,55,Female,POL-12915,Health,654.82,Online,82,1
CUST-12916,34,Male,POL-12916,Motor,925.17,Broker,83,0
CUST-12917,52,Female,POL-12917,Motor,1573.67,Broker,55,0
CUST-12918,51,Female,POL-12918,Health,2166.05,Online,3,1
CUST-12919,40,Female,POL-12919,Health,1907.71,Bank,99,0
CUST-12920,47,Male,POL-12920,Property,1428.16,Online,69,0
CUST-12921,69,Male,POL-12921,Motor,969.5,Direct,35,0
CUST-12922,25,Female,POL-12922,Health,976.12,Online,51,0
CUST-12923,39,Male,POL-12923,Health,2210.6,Direct,27,0
CUST-12924,61,Male,POL-12924,Property,194.18,Bank,37,0
CUST-12925,75,Female,POL-12925,Health,2471.16,Online,110,1
CUST-12926,53,Male,POL-12926,Health,1694.5,Online,85,0
CUST-12927,22,Male,POL-12927,Health,1734.73,Direct,16,0
CUST-12928,30,Male,POL-12928,Health,191.19,Online,92,0
CUST-12929,46,Female,POL-12929,Property,1553.27,Direct,25,0
CUST-12930,48,Female,POL-12930,Motor,1263.47,Broker,33,0
CUST-12931,64,Female,POL-12931,Motor,353.87,Direct,62,1
CUST-12932,74,Male,POL-12932,Property,767.01,Bank,17,0
CUST-12933,72,Female,POL-12933,Health,2236.75,Online,43,0
CUST-12934,33,Male,POL-12934,Health,1419.97,Broker,30,0
CUST-12935,59,Male,POL-12935,Health,1092.2,Bank,41,0
CUST-12936,47,Male,POL-12936,Motor,274.44,Broker,117,0
CUST-12937,74,Female,POL-12937,Health,1813.89,Broker,4,0
CUST-12938,72,Female,POL-12938,Health,1786.84,Broker,66,0
CUST-12939,33,Female,POL-12939,Motor,1573.7,Online,60,0
CUST-12940,29,Female,POL-12940,Motor,1324.63,Online,9,1
CUST-12941,34,Male,POL-12941,Property,1141.08,Direct,118,0
CUST-12942,33,Female,POL-12942,Motor,1523.85,Online,31,1
CUST-12943,29,Male,POL-12943,Property,660.15,Direct,89,0
CUST-12944,25,Female,POL-12944,Motor,2359.02,Online,101,0
CUST-12945,37,Female,POL-12945,Health,1513.11,Broker,100,0
CUST-12946,20,Female,POL-12946,Property,846.86,Online,119,1
CUST-12947,33,Male,POL-12947,Health,1179.23,Online,69,0
CUST-12948,47,Male,POL-12948,Motor,2033.64,Online,24,1
CUST-12949,62,Male,POL-12949,Health,487.88,Direct,24,0
CUST-12950,40,Male,POL-12950,Motor,802.81,Online,93,0
CUST-12951,45,Male,POL-12951,Motor,1730.82,Broker,114,0
CUST-12952,68,Female,POL-12952,Property,857.17,Bank,45,0
CUST-12953,57,Male,POL-12953,Health,2002.0,Broker,95,0
CUST-12954,71,Male,POL-12954,Health,413.09,Broker,37,0
CUST-12955,22,Male,POL-12955,Motor,1930.45,Online,58,1
CUST-12956,37,Male,POL-12956,Motor,264.04,Online,120,0
CUST-12957,57,Female,POL-12957,Motor,130.22,Broker,83,0
CUST-12958,73,Male,POL-12958,Health,2255.74,Bank,23,0
CUST-12959,61,Female,POL-12959,Health,1495.21,Bank,35,0
CUST-12960,18,Female,POL-12960,Health,944.38,Online,63,0
CUST-12961,74,Female,POL-12961,Property,658.23,Direct,118,0
CUST-12962,47,Male,POL-12962,Motor,1580.53,Online,114,1
CUST-12963,38,Female,POL-12963,Motor,1321.61,Direct,6,0
CUST-12964,37,Male,POL-12964,Motor,2479.83,Direct,6,1
CUST-12965,23,Male,POL-12965,Motor,2459.72,Bank,120,0
CUST-12966,39,Male,POL-12966,Motor,1624.06,Bank,101,0
CUST-12967,35,Male,POL-12967,Property,1162.89,Bank,30,0
CUST-12968,25,Male,POL-12968,Motor,1278.74,Broker,1,1
CUST-12969,56,Female,POL-12969,Property,1737.95,Broker,63,0
CUST-12970,49,Female,POL-12970,Motor,343.78,Broker,8,0
CUST-12971,50,Male,POL-12971,Property,888.04,Direct,28,0
CUST-12972,70,Female,POL-12972,Health,280.65,Direct,89,0
CUST-12973,33,Male,POL-12973,Property,276.07,Direct,33,0
CUST-12974,29,Female,POL-12974,Motor,570.01,Online,53,0
CUST-12975,55,Female,POL-12975,Health,1264.61,Online,38,0
CUST-12976,69,Female,POL-12976,Property,1983.46,Online,52,0
CUST-12977,51,Female,POL-12977,Motor,1265.19,Bank,78,0
CUST-12978,31,Female,POL-12978,Motor,905.14,Broker,11,0
CUST-12979,53,Male,POL-12979,Motor,297.65,Broker,2,1
CUST-12980,50,Male,POL-12980,Property,1420.71,Online,53,0
CUST-12981,40,Female,POL-12981,Health,751.04,Online,94,1
CUST-12982,67,Male,POL-12982,Health,1575.84,Online,94,0
CUST-12983,62,Female,POL-12983,Motor,2445.25,Broker,68,1
CUST-12984,19,Male,POL-12984,Motor,367.15,Broker,77,0
CUST-12985,58,Female,POL-12985,Property,609.1,Online,7,1
CUST-12986,38,Female,POL-12986,Motor,1235.43,Bank,102,0
CUST-12987,19,Female,POL-12987,Health,2424.67,Bank,67,0
CUST-12988,44,Male,POL-12988,Property,1952.34,Online,9,0
CUST-12989,74,Male,POL-12989,Motor,2255.75,Online,78,0
CUST-12990,26,Female,POL-12990,Health,900.92,Bank,116,0
CUST-12991,18,Female,POL-12991,Motor,2480.89,Online,63,1
CUST-12992,28,Male,POL-12992,Health,346.8,Online,11,0
CUST-12993,20,Male,POL-12993,Motor,227.13,Bank,37,1
CUST-12994,69,Male,POL-12994,Health,2153.45,Online,14,0
CUST-12995,40,Male,POL-12995,Motor,2325.44,Bank,19,0
CUST-12996,43,Male,POL-12996,Health,317.4,Broker,8,0
CUST-12997,21,Female,POL-12997,Health,372.23,Online,7,0
CUST-12998,35,Male,POL-12998,Motor,179.62,Bank,59,0
CUST-12999,72,Female,POL-12999,Health,350.82,Broker,63,1
CUST-13000,23,Female,POL-13000,Motor,602.61,Online,7,1
